MemberID,EventDay,CreatedDate,BikeSteps,WalkSteps,SwimSteps,OtherSteps,TotalSteps,SpeedCheck,Channel,DeviceType,CheaterProb,ProgramDate
7254335,2,42882.79689,6824,14730,5272,0,26826,Regular,AD,Manual,47,25/05/2017
7254335,1,42882.79689,0,11176,0,0,11176,Regular,AD,Manual,8,24/05/2017
7254335,3,42882.79689,0,13450,0,0,13450,Regular,AD,Manual,11,26/05/2017
7254335,4,42882.79689,2324,15927,5272,0,23523,Regular,AD,Manual,34,27/05/2017
5278188,3,42882.7984,0,4182,0,0,4182,Regular,PH,Sync,3,26/05/2017
7063310,4,42882.80239,0,13485,0,0,13485,Regular,PH,Sync,1,27/05/2017
6432698,3,42882.80925,0,22370,0,0,22370,Regular,AD,Sync,2,26/05/2017
6640335,3,42882.84218,0,7992,0,0,7992,Regular,AD,Sync,0,26/05/2017
4752106,3,42882.87003,7100,10615,0,0,17715,Regular,AD,Manual,0,26/05/2017
6471073,4,42882.87875,0,22295,0,0,22295,Regular,PH,Sync,2,27/05/2017
6758498,3,42882.88458,0,7333,0,0,7333,Regular,PH,Manual,1,26/05/2017
7195290,4,42882.88913,0,8132,0,0,8132,Regular,AD,Sync,1,27/05/2017
5245094,4,42882.90206,0,12741,0,0,12741,Regular,PH,Manual,1,27/05/2017
6685045,4,42882.90576,0,14751,0,0,14751,Regular,PH,Sync,5,27/05/2017
7173714,3,42882.93033,0,16559,0,0,16559,Regular,AD,Sync,0,26/05/2017
7279739,4,42882.93333,0,14127,0,0,14127,Regular,WB,Manual,3,27/05/2017
6580090,4,42882.94816,16124,8034,0,0,24158,Regular,AD,Sync,1,27/05/2017
6703759,4,42882.95339,0,11274,0,0,11274,Regular,AD,Manual,1,27/05/2017
6448759,2,42882.95837,0,0,0,5522,5522,Regular,AD,Manual,0,25/05/2017
6448759,3,42882.95837,0,13972,0,0,13972,Regular,AD,Manual,0,26/05/2017
6448759,1,42882.95837,0,0,0,5522,5522,Regular,AD,Manual,0,24/05/2017
6448759,4,42882.95998,0,13032,0,0,13032,Regular,AD,Manual,0,27/05/2017
7173396,4,42882.96032,0,17120,0,0,17120,Regular,PH,Sync,2,27/05/2017
7088637,4,42882.96427,0,22411,0,0,22411,Regular,AD,Manual,9,27/05/2017
6955910,4,42882.96466,0,14936,0,0,14936,Regular,PH,Sync,1,27/05/2017
7377314,4,42882.96762,0,17812,0,0,17812,Regular,PH,Manual,1,27/05/2017
7317249,4,42882.96976,0,22222,0,0,22222,Regular,PH,Sync,11,27/05/2017
6785706,4,42882.97208,0,14813,0,0,14813,Regular,PH,Sync,0,27/05/2017
4642584,4,42883.00255,0,10049,0,0,10049,Regular,PH,Manual,0,27/05/2017
6595527,4,42883.00901,0,28952,0,0,28952,Regular,PH,Sync,3,27/05/2017
7282004,4,42883.00904,3720,13773,0,0,17493,Regular,PH,Sync,1,27/05/2017
6437363,4,42883.05348,0,30924,0,0,30924,Regular,PH,Manual,46,27/05/2017
7180061,4,42883.0713,0,21683,0,0,21683,Regular,AD,Sync,4,27/05/2017
7219310,4,42883.08083,0,14349,0,0,14349,Regular,PH,Manual,0,27/05/2017
6661820,4,42883.10447,0,12681,0,0,12681,Regular,WB,Manual,2,27/05/2017
7300763,4,42883.13129,0,16008,0,0,16008,Regular,PH,Manual,1,27/05/2017
6976759,4,42883.14973,0,10941,0,0,10941,Regular,AD,Sync,0,27/05/2017
6935318,4,42883.16582,31424,3875,0,0,35299,Regular,PH,Manual,23,27/05/2017
6636176,4,42883.17336,0,8024,0,0,8024,Regular,AD,Manual,0,27/05/2017
6895576,4,42883.1962,0,11734,3372,0,15106,Regular,AD,Manual,0,27/05/2017
6792967,4,42883.19695,0,14957,0,0,14957,Regular,PH,Sync,1,27/05/2017
7185641,3,42883.20801,0,9486,0,0,9486,Regular,PH,Manual,0,26/05/2017
6723804,4,42883.20974,0,23988,0,0,23988,Regular,PH,Sync,2,27/05/2017
6406584,4,42883.23211,0,9929,3847,0,13776,Regular,WB,Manual,2,27/05/2017
7205951,4,42883.25874,0,17502,0,0,17502,Regular,PH,Manual,1,27/05/2017
6968633,4,42883.26274,0,11544,0,0,11544,Regular,PH,Manual,1,27/05/2017
6739029,4,42883.28978,0,9961,0,0,9961,Regular,AD,Sync,0,27/05/2017
7280812,4,42883.29618,0,12458,0,0,12458,Regular,PH,Manual,0,27/05/2017
6930922,4,42883.29921,0,16245,0,0,16245,Regular,AD,Sync,1,27/05/2017
5873384,4,42883.31166,0,12098,0,0,12098,Regular,PH,Sync,0,27/05/2017
7245543,4,42883.3128,0,16942,0,0,16942,Regular,PH,FB,1,27/05/2017
4883518,4,42883.31793,0,11938,0,0,11938,Regular,AD,Sync,0,27/05/2017
6758498,4,42883.32151,0,8723,0,0,8723,Regular,PH,Manual,1,27/05/2017
7273151,4,42883.32272,0,15449,0,0,15449,Regular,AD,Sync,4,27/05/2017
7029331,4,42883.32528,0,4164,0,0,4164,Regular,AD,Manual,0,27/05/2017
7125971,4,42883.32577,0,12251,0,0,12251,Regular,AD,Manual,2,27/05/2017
7268506,4,42883.3339,0,11714,0,0,11714,Regular,PH,Manual,2,27/05/2017
6664608,4,42883.33755,0,18633,0,0,18633,Regular,PH,Sync,8,27/05/2017
7376718,4,42883.34384,0,19187,0,0,19187,Regular,PH,Sync,3,27/05/2017
6595249,4,42883.34426,0,20133,0,0,20133,Regular,AD,Manual,1,27/05/2017
6753873,4,42883.34538,0,14389,0,0,14389,Regular,PH,Sync,0,27/05/2017
5367363,3,42883.35318,0,22044,0,0,22044,Regular,AD,Manual,4,26/05/2017
5367363,4,42883.35318,0,22818,0,0,22818,Regular,AD,Sync,4,27/05/2017
7208449,4,42883.36317,0,15314,0,0,15314,Regular,AD,Sync,0,27/05/2017
7225449,3,42883.36496,0,16304,0,0,16304,Regular,PH,Manual,1,26/05/2017
7225449,4,42883.36496,0,10006,0,0,10006,Regular,PH,Manual,0,27/05/2017
6432065,4,42883.36956,0,18033,0,0,18033,Regular,AD,Manual,3,27/05/2017
7259163,4,42883.37051,4203,8718,0,0,12921,Regular,PH,Sync,1,27/05/2017
7244400,4,42883.38614,0,5173,0,0,5173,Regular,PH,Sync,0,27/05/2017
6593082,4,42883.44076,0,16557,0,0,16557,Regular,PH,Manual,2,27/05/2017
7199718,3,42883.44778,0,12969,0,0,12969,Regular,PH,Manual,1,26/05/2017
7199718,4,42883.44778,0,6946,0,0,6946,Regular,PH,Manual,0,27/05/2017
6554122,4,42883.45188,0,21400,0,0,21400,Regular,PH,Sync,13,27/05/2017
6969020,4,42883.46227,0,13062,0,0,13062,Regular,WB,Manual,3,27/05/2017
6546906,4,42883.46308,0,13000,0,0,13000,Regular,AD,Sync,2,27/05/2017
7241669,4,42883.46521,0,20537,0,0,20537,Regular,PH,GM,2,27/05/2017
5598433,4,42883.47006,0,16699,0,0,16699,Regular,PH,Manual,5,27/05/2017
6598351,4,42883.4919,0,11490,0,0,11490,Regular,PH,Manual,1,27/05/2017
6598351,3,42883.49321,0,7135,0,0,7135,Regular,PH,Manual,1,26/05/2017
6626849,4,42883.49821,9562,8520,8340,0,26422,Regular,PH,FB,6,27/05/2017
7338588,4,42883.50405,0,14922,0,0,14922,Regular,AD,Manual,1,27/05/2017
7356118,4,42883.52981,0,15104,0,0,15104,Regular,PH,Sync,1,27/05/2017
7150106,4,42883.53386,0,16531,0,0,16531,Regular,PH,Manual,3,27/05/2017
6590812,4,42883.53533,0,10753,0,0,10753,Regular,PH,Sync,0,27/05/2017
6698420,4,42883.56728,0,18041,0,0,18041,Regular,PH,Manual,2,27/05/2017
4843363,4,42883.58902,0,14757,3372,0,18129,Regular,PH,Manual,2,27/05/2017
5669600,3,42883.59501,0,14797,0,0,14797,Regular,PH,GM,1,26/05/2017
5669600,4,42883.59501,0,16752,0,0,16752,Regular,PH,GM,2,27/05/2017
4752106,4,42883.65473,19170,12332,0,0,31502,Regular,AD,Manual,3,27/05/2017
6452592,4,42883.7147,0,30934,0,0,30934,Regular,AD,Sync,6,27/05/2017
7063310,5,42883.76626,0,15412,0,0,15412,Regular,PH,Sync,2,28/05/2017
7107355,4,42883.77663,2324,19567,5272,0,27163,Regular,PH,Manual,3,27/05/2017
7219310,5,42883.79818,5924,10311,0,0,16235,Regular,PH,Manual,0,28/05/2017
5245094,5,42883.80598,0,0,0,9464,9464,Regular,PH,Manual,1,28/05/2017
6685045,5,42883.8137,0,11099,0,0,11099,Regular,PH,Sync,3,28/05/2017
6580090,5,42883.81641,0,12366,0,0,12366,Regular,AD,Manual,0,28/05/2017
6471073,5,42883.82596,0,26003,0,0,26003,Regular,PH,Sync,3,28/05/2017
7039008,4,42883.82685,0,17308,0,0,17308,Regular,AD,Manual,2,27/05/2017
7279739,5,42883.85041,0,7049,0,0,7049,Regular,WB,Manual,1,28/05/2017
7300763,5,42883.86116,0,15511,0,0,15511,Regular,PH,Manual,1,28/05/2017
6433176,4,42883.86262,0,17359,0,0,17359,Regular,AD,Sync,1,27/05/2017
6432698,4,42883.86691,0,19032,0,0,19032,Regular,AD,Sync,1,27/05/2017
7128290,3,42883.88635,0,17472,0,0,17472,Regular,PH,Manual,4,26/05/2017
7128290,5,42883.88635,0,15557,0,0,15557,Regular,PH,Manual,3,28/05/2017
7128290,4,42883.88635,0,25511,0,0,25511,Regular,PH,Manual,15,27/05/2017
7195290,5,42883.89981,0,7442,0,0,7442,Regular,AD,Sync,1,28/05/2017
3077318,4,42883.94896,0,3965,0,0,3965,Regular,WB,Manual,1,27/05/2017
6595527,5,42883.96207,0,19335,0,0,19335,Regular,PH,Sync,1,28/05/2017
7208449,5,42883.963,0,26041,0,0,26041,Regular,AD,Sync,2,28/05/2017
6955910,5,42883.96611,0,16346,0,0,16346,Regular,PH,Sync,1,28/05/2017
7125971,5,42883.9678,0,9197,0,0,9197,Regular,AD,Manual,1,28/05/2017
6792967,5,42883.97055,0,11655,0,0,11655,Regular,PH,Sync,0,28/05/2017
6675669,4,42883.97753,0,5160,0,0,5160,Regular,AD,Sync,0,27/05/2017
6675669,5,42883.97753,0,12794,0,0,12794,Regular,AD,Sync,1,28/05/2017
6432698,5,42883.98062,0,16273,0,0,16273,Regular,AD,Sync,1,28/05/2017
6437363,5,42883.98685,0,23924,0,0,23924,Regular,PH,Manual,22,28/05/2017
7254335,5,42884.00092,8924,21961,0,0,30885,Regular,AD,Manual,65,28/05/2017
6615465,3,42884.00829,1424,7136,0,0,8560,Regular,PH,Sync,0,26/05/2017
6615465,4,42884.00829,1424,6727,0,0,8151,Regular,PH,Manual,0,27/05/2017
6615465,5,42884.00829,0,9413,0,0,9413,Regular,PH,Sync,0,28/05/2017
6661820,5,42884.00876,0,15156,0,0,15156,Regular,WB,Manual,3,28/05/2017
5135343,3,42884.06426,0,19830,0,0,19830,Regular,WB,Manual,1,26/05/2017
5135343,1,42884.06426,0,19692,0,0,19692,Regular,WB,Manual,1,24/05/2017
5135343,2,42884.06426,0,18455,0,0,18455,Regular,WB,Manual,1,25/05/2017
5135343,5,42884.06426,0,27022,0,0,27022,Regular,WB,Manual,4,28/05/2017
5135343,4,42884.06426,0,26768,0,0,26768,Regular,WB,Manual,4,27/05/2017
6935318,5,42884.0788,0,11566,0,0,11566,Regular,PH,Sync,1,28/05/2017
7185641,4,42884.08415,0,7021,0,0,7021,Regular,PH,Manual,0,27/05/2017
6895576,5,42884.12337,0,10815,0,0,10815,Regular,AD,Manual,0,28/05/2017
4345845,1,42884.16475,0,4968,0,0,4968,Regular,WB,Manual,0,24/05/2017
4345845,3,42884.16475,0,5422,0,0,5422,Regular,WB,Manual,0,26/05/2017
4345845,2,42884.16475,0,5425,0,0,5425,Regular,WB,Manual,0,25/05/2017
4345845,5,42884.16475,0,6428,0,0,6428,Regular,WB,Manual,0,28/05/2017
4345845,4,42884.16475,0,6024,0,0,6024,Regular,WB,Manual,0,27/05/2017
6406584,5,42884.18043,0,12864,4797,0,17661,Regular,WB,Manual,3,28/05/2017
7029331,5,42884.18871,0,11236,0,0,11236,Regular,AD,Manual,1,28/05/2017
5620804,5,42884.20008,15824,30496,0,0,46320,Approved,WB,Manual,79,28/05/2017
5620804,1,42884.2001,0,18672,0,0,18672,Regular,WB,Manual,4,24/05/2017
5620804,2,42884.2001,0,12863,0,0,12863,Regular,WB,Manual,2,25/05/2017
5620804,3,42884.2001,0,16329,0,0,16329,Regular,WB,Manual,3,26/05/2017
5620804,4,42884.2001,0,28763,0,0,28763,Regular,WB,Manual,20,27/05/2017
6593082,5,42884.20057,0,4471,0,0,4471,Regular,PH,Manual,0,28/05/2017
6703759,5,42884.20521,0,8424,0,0,8424,Regular,AD,Manual,0,28/05/2017
6977820,3,42884.2055,0,10981,0,0,10981,Regular,AD,Sync,3,26/05/2017
6977820,5,42884.2055,0,10486,0,0,10486,Regular,AD,Sync,3,28/05/2017
6977820,4,42884.2055,0,11523,0,0,11523,Regular,AD,Sync,4,27/05/2017
6635082,5,42884.2057,8024,4695,0,0,12719,Regular,PH,Sync,1,28/05/2017
5336951,3,42884.209,75824,5366,0,0,81190,Rejected,AD,NL,100,26/05/2017
5336951,4,42884.209,60824,10279,0,0,71103,Rejected,AD,NL,100,27/05/2017
6930922,5,42884.21209,0,19215,0,0,19215,Regular,AD,Sync,2,28/05/2017
6749984,3,42884.22125,0,11289,0,0,11289,Regular,AD,Sync,0,26/05/2017
6749984,4,42884.22125,0,8224,0,0,8224,Regular,AD,Sync,0,27/05/2017
6749984,5,42884.22125,0,18199,0,0,18199,Regular,AD,Sync,1,28/05/2017
7039008,5,42884.22232,0,6548,0,0,6548,Regular,WB,Manual,0,28/05/2017
6590812,5,42884.22793,0,7368,0,0,7368,Regular,PH,Sync,0,28/05/2017
6723804,5,42884.23198,0,13224,0,0,13224,Regular,PH,Sync,0,28/05/2017
7180061,5,42884.23766,0,18836,0,0,18836,Regular,AD,Sync,2,28/05/2017
5336951,5,42884.24015,2024,16064,0,0,18088,Regular,WB,Manual,2,28/05/2017
7282004,5,42884.24293,0,12645,0,0,12645,Regular,PH,Sync,0,28/05/2017
7268506,5,42884.25299,0,9889,0,0,9889,Regular,PH,Manual,1,28/05/2017
6785706,5,42884.25727,0,18746,0,0,18746,Regular,PH,Sync,0,28/05/2017
6432065,5,42884.26601,0,11182,0,0,11182,Regular,AD,Manual,1,28/05/2017
4843363,5,42884.26737,32324,21166,0,0,53490,Approved,PH,Manual,84,28/05/2017
6598351,5,42884.28178,0,1498,0,0,1498,Regular,PH,Sync,0,28/05/2017
7205951,5,42884.29355,0,16110,0,0,16110,Regular,PH,Sync,0,28/05/2017
6636176,5,42884.2957,0,16661,0,0,16661,Regular,AD,Manual,2,28/05/2017
7376718,5,42884.29794,0,6303,0,0,6303,Regular,PH,Sync,0,28/05/2017
7384073,3,42884.30339,0,11227,0,0,11227,Regular,WB,Manual,0,26/05/2017
7384073,4,42884.30339,0,19047,0,0,19047,Regular,WB,Manual,0,27/05/2017
7384073,5,42884.30339,0,9156,0,0,9156,Regular,WB,Manual,0,28/05/2017
7284429,3,42884.30508,0,17941,0,0,17941,Regular,PH,Sync,0,26/05/2017
7284429,5,42884.30508,0,14160,0,0,14160,Regular,PH,Sync,0,28/05/2017
7284429,4,42884.30508,0,7355,2422,0,9777,Regular,PH,Sync,0,27/05/2017
6595249,5,42884.31074,0,18536,0,0,18536,Regular,AD,Manual,1,28/05/2017
4883518,5,42884.31585,1499,10977,0,0,12476,Regular,AD,Sync,0,28/05/2017
6758498,5,42884.31841,0,9782,0,0,9782,Regular,PH,Manual,1,28/05/2017
7088637,5,42884.32129,0,19268,0,0,19268,Regular,AD,Manual,5,28/05/2017
5873384,5,42884.3259,0,15733,0,0,15733,Regular,PH,Sync,1,28/05/2017
5367363,5,42884.33526,0,23718,0,0,23718,Regular,AD,Sync,5,28/05/2017
7244400,5,42884.35242,0,4521,0,0,4521,Regular,PH,Sync,0,28/05/2017
7245543,5,42884.35441,0,6909,0,0,6909,Regular,PH,FB,0,28/05/2017
7338588,5,42884.36769,2750,15344,0,0,18094,Regular,AD,Sync,1,28/05/2017
6698420,5,42884.36867,0,19236,0,0,19236,Regular,PH,Manual,2,28/05/2017
6739029,5,42884.37061,0,23967,0,0,23967,Regular,AD,Sync,2,28/05/2017
4642584,5,42884.37424,0,7503,0,0,7503,Regular,PH,Manual,0,28/05/2017
7259163,5,42884.37832,0,6655,0,0,6655,Regular,PH,Sync,0,28/05/2017
3077318,5,42884.37995,0,10993,0,0,10993,Regular,WB,Manual,2,28/05/2017
6452592,5,42884.3893,0,28292,0,0,28292,Regular,AD,Sync,4,28/05/2017
7280812,5,42884.39113,0,16132,0,0,16132,Regular,PH,Manual,1,28/05/2017
7317249,5,42884.39158,3720,17795,0,0,21515,Regular,PH,Manual,9,28/05/2017
6753873,5,42884.39506,0,17550,0,0,17550,Regular,PH,Sync,1,28/05/2017
6976759,5,42884.41584,0,20978,0,0,20978,Regular,AD,Sync,2,28/05/2017
6968633,5,42884.41593,0,12458,0,0,12458,Regular,PH,Manual,2,28/05/2017
7241669,5,42884.41923,0,9761,0,0,9761,Regular,PH,GM,0,28/05/2017
5718102,3,42884.43932,0,12840,11922,0,24762,Regular,WB,Manual,12,26/05/2017
5718102,5,42884.43932,0,26754,0,0,26754,Regular,WB,Manual,17,28/05/2017
5718102,4,42884.43932,0,26369,0,0,26369,Regular,WB,Manual,16,27/05/2017
6554122,5,42884.45406,2272,7627,0,0,9899,Regular,PH,Sync,2,28/05/2017
7150106,5,42884.45487,0,9078,0,0,9078,Regular,PH,Manual,1,28/05/2017
5598433,5,42884.45706,0,20019,0,0,20019,Regular,PH,Manual,8,28/05/2017
7173396,5,42884.46118,0,16472,0,0,16472,Regular,PH,Manual,2,28/05/2017
6969020,5,42884.46527,0,19160,0,0,19160,Regular,WB,Manual,7,28/05/2017
5594922,4,42884.46879,11445,17811,0,0,29256,Regular,PH,Manual,12,27/05/2017
5594922,5,42884.46879,3238,12335,0,0,15573,Regular,PH,Manual,2,28/05/2017
6431596,5,42884.47499,0,3984,0,0,3984,Regular,AD,Sync,0,28/05/2017
6431596,4,42884.47499,0,13053,0,0,13053,Regular,AD,Sync,0,27/05/2017
7225449,5,42884.50251,2924,18280,0,0,21204,Regular,PH,Manual,2,28/05/2017
6546906,5,42884.58982,0,13951,0,0,13951,Regular,AD,Sync,2,28/05/2017
7273151,5,42884.59953,0,11010,0,0,11010,Regular,AD,Sync,2,28/05/2017
6645931,1,42884.60481,0,8044,0,0,8044,Regular,PH,Sync,0,24/05/2017
6645931,2,42884.60481,0,10489,0,0,10489,Regular,PH,Sync,0,25/05/2017
6645931,3,42884.60481,0,11112,0,0,11112,Regular,PH,Sync,0,26/05/2017
6645931,4,42884.60481,0,5003,0,0,5003,Regular,PH,Sync,0,27/05/2017
6645931,5,42884.61171,0,19403,0,0,19403,Regular,WB,Manual,1,28/05/2017
7185641,5,42884.61477,0,8059,0,0,8059,Regular,PH,Manual,0,28/05/2017
6626849,5,42884.6462,0,10106,0,0,10106,Regular,PH,FB,1,28/05/2017
6640335,4,42884.64838,0,5159,0,0,5159,Regular,AD,Manual,0,27/05/2017
6640335,5,42884.64838,0,5280,0,0,5280,Regular,AD,Sync,0,28/05/2017
7179955,3,42884.65768,0,5107,0,0,5107,Regular,WB,Manual,0,26/05/2017
7179955,5,42884.65768,0,6692,0,0,6692,Regular,WB,Manual,0,28/05/2017
7179955,4,42884.65768,0,4413,0,0,4413,Regular,WB,Manual,0,27/05/2017
7377314,5,42884.73633,4686,6436,0,0,11122,Regular,PH,Manual,0,28/05/2017
6685045,6,42884.74876,0,14465,0,0,14465,Regular,PH,Sync,5,29/05/2017
4134212,1,42884.74989,0,4594,0,0,4594,Regular,WB,Manual,1,24/05/2017
4134212,3,42884.74989,0,11250,0,0,11250,Regular,WB,Manual,2,26/05/2017
4134212,2,42884.74989,0,5521,0,0,5521,Regular,WB,Manual,1,25/05/2017
4134212,4,42884.74989,0,4444,0,0,4444,Regular,WB,Manual,1,27/05/2017
4134212,5,42884.74989,0,4921,0,0,4921,Regular,WB,Manual,1,28/05/2017
7300763,6,42884.80195,0,14680,0,0,14680,Regular,PH,Manual,1,29/05/2017
6580090,6,42884.82121,0,12025,0,0,12025,Regular,AD,Sync,0,29/05/2017
6471073,6,42884.82458,0,20249,0,0,20249,Regular,PH,Sync,1,29/05/2017
4748024,5,42884.84735,0,49318,0,0,49318,Regular,AD,Manual,46,28/05/2017
4748024,4,42884.84768,0,22975,0,0,22975,Regular,AD,Manual,1,27/05/2017
4748024,3,42884.8481,0,11991,0,0,11991,Regular,AD,Manual,0,26/05/2017
7219310,6,42884.85785,0,11182,0,0,11182,Regular,PH,Manual,0,29/05/2017
4752106,5,42884.86068,28826,9957,0,0,38783,Regular,AD,Manual,10,28/05/2017
7279739,6,42884.86874,0,11338,0,0,11338,Regular,WB,Manual,2,29/05/2017
7195290,6,42884.88241,0,6140,0,0,6140,Regular,AD,Sync,1,29/05/2017
7225449,6,42884.88891,3524,11937,0,0,15461,Regular,PH,Sync,1,29/05/2017
7173714,4,42884.88995,0,14436,0,0,14436,Regular,AD,Sync,0,27/05/2017
7173714,5,42884.88995,0,2406,0,0,2406,Regular,AD,Manual,0,28/05/2017
7272576,2,42884.89163,0,13470,0,0,13470,Regular,WB,Manual,1,25/05/2017
7272576,1,42884.89163,0,10911,0,0,10911,Regular,WB,Manual,1,24/05/2017
7272576,3,42884.89163,0,12163,0,0,12163,Regular,WB,Manual,1,26/05/2017
7272576,5,42884.89163,0,12160,0,0,12160,Regular,WB,Manual,1,28/05/2017
7272576,4,42884.89163,0,14380,0,0,14380,Regular,WB,Manual,1,27/05/2017
4695204,3,42884.89536,0,20158,0,0,20158,Regular,PH,Manual,0,26/05/2017
4695204,5,42884.89536,0,7719,0,0,7719,Regular,PH,Manual,0,28/05/2017
4695204,4,42884.89536,0,8708,0,0,8708,Regular,PH,Manual,0,27/05/2017
5278188,5,42884.89651,0,2858,0,0,2858,Regular,PH,Sync,3,28/05/2017
5278188,4,42884.89651,10424,7542,0,0,17966,Regular,PH,Sync,21,27/05/2017
7107355,5,42884.90239,3824,20424,5272,0,29520,Regular,PH,Manual,4,28/05/2017
6976759,6,42884.92697,0,11818,0,0,11818,Regular,AD,Sync,0,29/05/2017
5245094,6,42884.95199,0,11686,0,0,11686,Regular,PH,Manual,1,29/05/2017
7063310,6,42884.95985,0,11109,0,0,11109,Regular,PH,Sync,1,29/05/2017
6792967,6,42884.9603,0,11524,0,0,11524,Regular,PH,Sync,0,29/05/2017
6596869,3,42884.97201,0,12935,0,0,12935,Regular,WB,Manual,1,26/05/2017
6596869,1,42884.97201,0,10471,0,0,10471,Regular,WB,Manual,1,24/05/2017
6596869,2,42884.97201,0,7089,0,0,7089,Regular,WB,Manual,0,25/05/2017
6596869,6,42884.97201,0,10441,0,0,10441,Regular,WB,Manual,1,29/05/2017
6596869,5,42884.97201,0,12970,0,0,12970,Regular,WB,Manual,1,28/05/2017
6596869,4,42884.97201,0,10670,0,0,10670,Regular,WB,Manual,1,27/05/2017
6595527,6,42884.98167,0,31077,0,0,31077,Regular,PH,Sync,5,29/05/2017
6433176,5,42884.98911,0,16951,0,0,16951,Regular,AD,Sync,1,28/05/2017
6433176,6,42884.98911,0,19744,0,0,19744,Regular,AD,Sync,2,29/05/2017
6968633,6,42885.06467,0,17182,0,0,17182,Regular,PH,Manual,3,29/05/2017
6895576,6,42885.08087,0,13304,0,0,13304,Regular,AD,Manual,0,29/05/2017
5135343,6,42885.10219,0,19931,0,0,19931,Regular,WB,Manual,1,29/05/2017
7356118,5,42885.12099,0,12424,0,0,12424,Regular,PH,Manual,1,28/05/2017
6661820,6,42885.12704,0,21647,0,0,21647,Regular,WB,Manual,8,29/05/2017
5620804,6,42885.16296,6824,11497,0,0,18321,Regular,WB,Manual,4,29/05/2017
6935318,6,42885.16629,0,18753,0,0,18753,Regular,PH,Manual,2,29/05/2017
6406584,6,42885.17332,0,34317,0,0,34317,Regular,WB,Manual,35,29/05/2017
7128290,6,42885.18953,0,13759,0,0,13759,Regular,PH,Sync,3,29/05/2017
4883518,6,42885.19029,0,11165,0,0,11165,Regular,AD,Sync,0,29/05/2017
6977820,6,42885.1951,0,13166,0,0,13166,Regular,AD,Sync,5,29/05/2017
6593082,6,42885.20172,0,8177,0,0,8177,Regular,PH,Manual,1,29/05/2017
6635082,6,42885.20462,0,10429,0,0,10429,Regular,PH,Sync,0,29/05/2017
6930922,6,42885.21229,0,15424,0,0,15424,Regular,AD,Sync,1,29/05/2017
6723804,6,42885.21448,0,20000,0,0,20000,Regular,PH,Sync,1,29/05/2017
7268506,6,42885.21547,0,12794,0,0,12794,Regular,PH,Manual,2,29/05/2017
7205951,6,42885.2173,0,10981,0,0,10981,Regular,PH,Sync,0,29/05/2017
7280812,6,42885.21932,0,16718,0,0,16718,Regular,PH,Manual,1,29/05/2017
7376718,6,42885.22467,0,1377,0,0,1377,Regular,PH,Sync,0,29/05/2017
5873384,6,42885.22548,0,13760,0,0,13760,Regular,PH,Sync,0,29/05/2017
5336951,6,42885.22748,974,14495,0,0,15469,Regular,AD,Manual,2,29/05/2017
6664608,5,42885.22972,0,20703,0,0,20703,Regular,PH,Sync,10,28/05/2017
6664608,6,42885.22972,0,1413,0,0,1413,Regular,PH,Sync,1,29/05/2017
6432065,6,42885.23068,0,12835,0,0,12835,Regular,AD,Manual,1,29/05/2017
7208449,6,42885.23488,0,28808,0,0,28808,Regular,AD,Sync,4,29/05/2017
7180061,6,42885.23615,0,15431,0,0,15431,Regular,AD,Sync,1,29/05/2017
4642584,6,42885.2368,0,8533,0,0,8533,Regular,PH,Manual,0,29/05/2017
6703759,6,42885.23719,0,5924,0,0,5924,Regular,AD,Manual,0,29/05/2017
7088637,6,42885.24288,0,15919,0,0,15919,Regular,AD,Manual,3,29/05/2017
6590812,6,42885.24357,0,5951,0,0,5951,Regular,PH,Sync,0,29/05/2017
6431596,6,42885.2466,0,12977,0,0,12977,Regular,AD,Manual,0,29/05/2017
7173396,6,42885.24681,0,18343,0,0,18343,Regular,PH,Sync,2,29/05/2017
6636176,6,42885.24995,0,11203,0,0,11203,Regular,AD,Manual,1,29/05/2017
6595249,6,42885.25292,0,10680,621,0,11301,Regular,AD,Manual,0,29/05/2017
7282004,6,42885.25504,0,11037,0,0,11037,Regular,PH,Sync,0,29/05/2017
6749984,6,42885.25641,0,16011,0,0,16011,Regular,AD,Sync,0,29/05/2017
7245543,6,42885.2597,0,11098,0,0,11098,Regular,PH,FB,0,29/05/2017
6698420,6,42885.26622,0,9880,0,0,9880,Regular,PH,Manual,1,29/05/2017
6598351,6,42885.27069,0,8379,0,0,8379,Regular,PH,Manual,1,29/05/2017
6452592,6,42885.27221,6254,16843,0,0,23097,Regular,AD,Sync,2,29/05/2017
4843363,6,42885.2758,0,19947,0,0,19947,Regular,WB,Manual,3,29/05/2017
6739029,6,42885.27668,0,9407,0,0,9407,Regular,AD,Sync,0,29/05/2017
4748024,6,42885.27995,0,14974,0,0,14974,Regular,AD,Manual,0,29/05/2017
7125971,6,42885.28204,0,11394,0,0,11394,Regular,AD,Manual,1,29/05/2017
3077318,6,42885.28282,0,4933,0,0,4933,Regular,WB,Manual,1,29/05/2017
7284429,6,42885.28307,0,14947,0,0,14947,Regular,PH,Sync,0,29/05/2017
6955910,6,42885.28645,0,11749,0,0,11749,Regular,PH,Sync,1,29/05/2017
6753873,6,42885.29399,0,18463,0,0,18463,Regular,PH,Sync,1,29/05/2017
7039008,6,42885.29499,0,11708,0,0,11708,Regular,WB,Manual,1,29/05/2017
4693212,3,42885.29547,0,14255,0,0,14255,Regular,WB,Manual,1,26/05/2017
